"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-09","0.00",",,S","85","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-10","0.00",",,S","85","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-11","0.00",",,S","81","H,,S","88",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-12","0.48",",,S","79","H,,S","85",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-13","0.00",",,S","86","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-14","0.00",",,S","84","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-15","0.39",",,S","79","H,,S",,,"75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-16","0.95",",,S","78","H,,S","85",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-17","0.47",",,S","83","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-18","0.39",",,S","82","H,,S","89",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-19","0.13",",,S","81","H,,S",,,"75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-20","0.11",",,S","84","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-22","0.00",",,S","81","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-23","0.05",",,S","79","H,,S","88",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-24","0.98",",,S","78","H,,S","85",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-26",,,"82","H,,S",,,"71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-28","0.00",",,S","84","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-29","0.02",",,S","81","H,,S","89",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-09-30","0.00",",,S","81","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-01","0.05",",,S","79","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-03","0.00",",,S","80","H,,S","92",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-06","2.97",",,S","79","H,,S","87",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-07","0.52",",,S","80","H,,S",,,"71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-08","0.28",",,S","81","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-09","0.50",",,S","81","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-10","0.38",",,S","81","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-12","0.04",",,S","84","H,,S","91",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-13","0.08",",,S","80","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-14","3.13",",,S","84","H,,S","93",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-15","0.00",",,S","81","H,,S",,,"74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-16","1.48",",,S","78","H,,S","86",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-17","0.45",",,S","80","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-18","0.24",",,S","84","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-19","0.01",",,S","81","H,,S","89",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-20","1.43",",,S","80","H,,S","88",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-21","1.10",",,S","78","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-22","1.67",",,S","79","H,,S","85",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-23","0.11",",,S","80","H,,S","88",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-24","0.83",",,S","76","H,,S","81",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-25","0.69",",,S","84","H,,S","89",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-26","0.04",",,S","81","H,,S","86",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-27","0.03",",,S","78","H,,S","81",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-28","0.95",",,S","77","H,,S","81",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-29","0.38",",,S","80","H,,S","86",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-30","0.00",",,S","80","H,,S","85",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-10-31","0.03",",,S","81","H,,S","87",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-01","0.01",",,S","87","H,,S","92",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-02","0.00",",,S","85","H,,S","91",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-03","0.01",",,S","80","H,,S","88",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-04","0.03",",,S","81","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-05","0.01",",,S","83","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-06","0.00",",,S","83","H,,S","91",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-07","0.00",",,S","85","H,,S","92",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-08","0.00",",,S","87","H,,S","91",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-09","0.00",",,S","85","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-10","0.00",",,S","82","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-11","0.24",",,S","83","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-12","1.31",",,S","83","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-13","0.00",",,S","83","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-14","0.00",",,S","83","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-15","0.00",",,S","86","H,,S","92",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-16","1.07",",,S","81","H,,S","89",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-17","1.73",",,S","83","H,,S","91",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-18","0.00",",,S","83","H,,S","92",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-19","0.00",",,S","82","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-20","0.22",",,S","83","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-21","0.00",",,S","84","H,,S","92",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-22","0.00",",,S","84","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-23","0.00",",,S","85","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-24","0.00",",,S","81","H,,S","85",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-25","0.00",",,S","81","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-26","0.32",",,S","82","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-27","0.04",",,S","83","H,,S","91",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-28","0.00",",,S","81","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-29","0.06",",,S","85","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-11-30","0.21",",,S","80","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-01","7.43",",,S","81","H,,S","88",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-02","0.19",",,S","80","H,,S","86",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-03","0.40",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-04","0.19",",,S","78","H,,S","81",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-05","0.85",",,S","78","H,,S","86",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-09","0.00",",,S","78","H,,S",,,"72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-10","0.00",",,S","82","H,,S","85",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-11","0.12",",,S","78","H,,S","82",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-14","0.00",",,S","86","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-15","0.00",",,S","82","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-16","0.00",",,S","81","H,,S","90",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-17","0.00",",,S","79","H,,S","84",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-18","0.35",",,S","79","H,,S","83",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-19","0.33",",,S","79","H,,S","84",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-20","1.86",",,S","72","H,,S","78",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-21","0.91",",,S","84","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-22","0.00",",,S","79","H,,S","84",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-23","0.00",",,S","82","H,,S","89",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-24","0.00",",,S","83","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-25","0.00",",,S","81","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-26","0.00",",,S","82","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-27","0.00",",,S","85","H,,S","90",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-28","0.00",",,S","85","H,,S","91",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-29","0.00",",,S","82","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-30","0.00",",,S","82","H,,S","90",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2019-12-31","0.00",",,S","83","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-01","0.00",",,S","83","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-02","0.00",",,S","82","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-03","0.00",",,S","88","H,,S","93",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-04","0.00",",,S","88","H,,S","93",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-05","0.00",",,S","85","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-06","0.00",",,S","84","H,,S","94",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-07","0.00",",,S","84","H,,S","93",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-08","0.00",",,S","83","H,,S","90",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-09","0.00",",,S","83","H,,S","92",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-10","0.00",",,S","85","H,,S","91",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-11","0.00",",,S","86","H,,S","91",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-12","0.00",",,S","84","H,,S","90",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-13","0.00",",,S","82","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-14","0.00",",,S","81","H,,S","90",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-15","0.00",",,S","81","H,,S","90",",,S","68",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-16","0.00",",,S","83","H,,S","92",",,S","68",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-17","0.00",",,S","84","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-18","0.02",",,S","86","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-19","0.00",",,S","84","H,,S","96",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-20","0.06",",,S","84","H,,S","94",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-21","0.00",",,S","84","H,,S","93",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-22","0.65",",,S","80","H,,S","86",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-23","0.15",",,S","83","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-24","0.00",",,S","88","H,,S","93",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-25","0.00",",,S","86","H,,S","92",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-26","0.00",",,S","83","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-27","0.00",",,S","83","H,,S",,,"72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-28","0.00",",,S","82","H,,S","92",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-29","0.00",",,S","83","H,,S","92",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-30","0.00",",,S","82","H,,S","93",",,S","68",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-01-31","0.00",",,S","87","H,,S","93",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-01","0.00",",,S","82","H,,S","92",",,S","67",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-02","0.00",",,S","82","H,,S","94",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-03","0.00",",,S","82","H,,S","94",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-04","0.00",",,S","83","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-05","0.00",",,S","83","H,,S","95",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-06","0.00",",,S","82","H,,S","93",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-07","0.00",",,S","81","H,,S","93",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-08","0.00",",,S","82","H,,S","96",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-09","0.00",",,S","82","H,,S","96",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-10","0.00",",,S","81","H,,S","93",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-11","0.00",",,S","84","H,,S","94",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-12","0.00",",,S","83","H,,S","92",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-13","0.00",",,S","83","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-14","0.00",",,S","84","H,,S","94",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-15","0.00",",,S","86","H,,S","98",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-16","0.00",",,S","85","H,,S","99",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-17","0.00",",,S","83","H,,S","96",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-18","0.00",",,S","82","H,,S","93",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-19","0.00",",,S","82","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-20","0.00",",,S","85","H,,S","96",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-21","0.00",",,S","84","H,,S",,,"78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-22","0.02",",,S","83","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-23","0.00",",,S","84","H,,S","94",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-24","0.00",",,S","84","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-25","0.00",",,S","86","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-26","0.00",",,S","85","H,,S","98",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-27","0.00",",,S","85","H,,S","96",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-28","0.00",",,S","82","H,,S","93",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-02-29","0.00",",,S","83","H,,S",,,"71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-01","0.00",",,S","86","H,,S","97",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-02","0.00",",,S","85","H,,S","99",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-03","0.00",",,S","84","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-04","0.00",",,S","84","H,,S","99",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-05","0.00",",,S","85","H,,S",,,"74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-06","0.00",",,S","85","H,,S","96",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-07","0.59",",,S","84","H,,S","96",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-08","0.00",",,S","85","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-09","0.00",",,S","87","H,,S","99",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-10","0.00",",,S","87","H,,S","99",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-11","0.00",",,S","83","H,,S",,,"75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-12","0.00",",,S","86","H,,S","98",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-13","0.00",",,S","79","H,,S",,,"74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-14","0.00",",,S","81","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-15","0.00",",,S","86","H,,S","98",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-16","0.00",",,S","86","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-17","0.00",",,S","84","H,,S","98",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-18","0.00",",,S","87","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-19","0.00",",,S","86","H,,S","98",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-20","0.00",",,S","85","H,,S",,,"77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-21","0.31",",,S","85","H,,S","98",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-22","0.00",",,S","85","H,,S","98",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-23","0.39",",,S","85","H,,S","98",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-24","0.00",",,S","86","H,,S","98",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-25","0.00",",,S","87","H,,S",,,"74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-26","0.00",",,S","83","H,,S","98",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-27","0.00",",,S","80","H,,S",,,"72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-28","0.00",",,S","87","H,,S","99",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-29","0.00",",,S","87","H,,S","99",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-30","0.44",",,S","85","H,,S","98",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-03-31","0.34",",,S","85","H,,S","97",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-04-01","0.00",",,S","85","H,,S","98",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2020-04-02","0.00",",,S","86","H,,S","101",",,S","71",",,S"
