Region,Current Date,Next Date,HCHO reading,new_covid_patients,total_covid_patients,lockdown_status,covid_range_status,Month
Kurunegala Proper,2019-03-27,2019-03-28,0.0002145357887933,0,0,Before,Before,3
Kurunegala Proper,2019-03-28,2019-03-29,0.0002076575167296,0,0,Before,Before,3
Kurunegala Proper,2019-03-29,2019-03-30,0.0002162992822619,0,0,Before,Before,3
Kurunegala Proper,2019-03-30,2019-03-31,0.0003155841150722,0,0,Before,Before,3
Kurunegala Proper,2019-03-31,2019-04-01,0.0002005128354287,0,0,Before,Before,3
Kurunegala Proper,2019-04-01,2019-04-02,0.0001913736846052,0,0,Before,Before,4
Kurunegala Proper,2019-04-02,2019-04-03,0.0002292592673599,0,0,Before,Before,4
Kurunegala Proper,2019-04-03,2019-04-04,0.0001856483874482,0,0,Before,Before,4
Kurunegala Proper,2019-04-04,2019-04-05,0.0001997694690952,0,0,Before,Before,4
Kurunegala Proper,2019-04-05,2019-04-06,0.0001986475720932,0,0,Before,Before,4
Kurunegala Proper,2019-04-06,2019-04-07,0.0002038335707743,0,0,Before,Before,4
Kurunegala Proper,2019-04-07,2019-04-08,0.0002632298358881,0,0,Before,Before,4
Kurunegala Proper,2019-04-08,2019-04-09,0.0002901479325215,0,0,Before,Before,4
Kurunegala Proper,2019-04-09,2019-04-10,0.0001645179947213,0,0,Before,Before,4
Kurunegala Proper,2019-04-10,2019-04-11,0.0001457744638877,0,0,Before,Before,4
Kurunegala Proper,2019-04-11,2019-04-12,0.0002156915940746,0,0,Before,Before,4
Kurunegala Proper,2019-04-12,2019-04-13,0.00023470977033,0,0,Before,Before,4
Kurunegala Proper,2019-04-13,2019-04-14,0.0002282964378382,0,0,Before,Before,4
Kurunegala Proper,2019-04-14,2019-04-15,0.0002130758819961,0,0,Before,Before,4
Kurunegala Proper,2019-04-15,2019-04-16,0.0002114575434597,0,0,Before,Before,4
Kurunegala Proper,2019-04-16,2019-04-17,0.000214325227461,0,0,Before,Before,4
Kurunegala Proper,2019-04-17,2019-04-18,0.0002161446972567,0,0,Before,Before,4
Kurunegala Proper,2019-04-18,2019-04-19,0.0002162962247226,0,0,Before,Before,4
Kurunegala Proper,2019-04-19,2019-04-20,0.0002595917978659,0,0,Before,Before,4
Kurunegala Proper,2019-04-20,2019-04-21,0.0002199049459838,0,0,Before,Before,4
Kurunegala Proper,2019-04-21,2019-04-22,0.0001301541911352,0,0,Before,Before,4
Kurunegala Proper,2019-04-22,2019-04-23,0.0001844679986247,0,0,Before,Before,4
Kurunegala Proper,2019-04-23,2019-04-24,0.0002139409536759,0,0,Before,Before,4
Kurunegala Proper,2019-04-24,2019-04-25,0.0001655682962151,0,0,Before,Before,4
Kurunegala Proper,2019-04-25,2019-04-26,0.0002061020163529,0,0,Before,Before,4
Kurunegala Proper,2019-04-26,2019-04-27,0.0001514479517936,0,0,Before,Before,4
Kurunegala Proper,2019-04-27,2019-04-28,0.000225074824295,0,0,Before,Before,4
Kurunegala Proper,2019-04-28,2019-04-29,0.0001933094048709,0,0,Before,Before,4
Kurunegala Proper,2019-04-29,2019-04-30,0.0002215453332479,0,0,Before,Before,4
Kurunegala Proper,2019-04-30,2019-05-01,0.0002215453332479,0,0,Before,Before,4
Kurunegala Proper,2019-05-01,2019-05-02,0.0001575081949626,0,0,Before,Before,5
Kurunegala Proper,2019-05-02,2019-05-03,0.0001803331106202,0,0,Before,Before,5
Kurunegala Proper,2019-05-03,2019-05-04,0.0002062068091361,0,0,Before,Before,5
Kurunegala Proper,2019-05-04,2019-05-05,0.0002185603449485,0,0,Before,Before,5
Kurunegala Proper,2019-05-05,2019-05-06,8.02505700569093e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-06,2019-05-07,0.0001420565734228,0,0,Before,Before,5
Kurunegala Proper,2019-05-07,2019-05-08,0.0001650123219606,0,0,Before,Before,5
Kurunegala Proper,2019-05-08,2019-05-09,0.0001460277152315,0,0,Before,Before,5
Kurunegala Proper,2019-05-09,2019-05-10,0.0001493288295852,0,0,Before,Before,5
Kurunegala Proper,2019-05-10,2019-05-11,0.0002057718166517,0,0,Before,Before,5
Kurunegala Proper,2019-05-11,2019-05-12,0.0001641032775009,0,0,Before,Before,5
Kurunegala Proper,2019-05-12,2019-05-13,0.0001183245679523,0,0,Before,Before,5
Kurunegala Proper,2019-05-13,2019-05-14,0.000132961175467,0,0,Before,Before,5
Kurunegala Proper,2019-05-14,2019-05-15,7.061668788806564e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-15,2019-05-16,0.0001099983599625,0,0,Before,Before,5
Kurunegala Proper,2019-05-16,2019-05-17,0.00014039193757,0,0,Before,Before,5
Kurunegala Proper,2019-05-17,2019-05-18,9.796423680909052e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-18,2019-05-19,0.0001672252690382,0,0,Before,Before,5
Kurunegala Proper,2019-05-19,2019-05-20,0.0001708734532433,0,0,Before,Before,5
Kurunegala Proper,2019-05-20,2019-05-21,0.0001702025749611,0,0,Before,Before,5
Kurunegala Proper,2019-05-21,2019-05-22,8.681519324789669e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-22,2019-05-23,0.0001362707125243,0,0,Before,Before,5
Kurunegala Proper,2019-05-23,2019-05-24,0.0001317915208436,0,0,Before,Before,5
Kurunegala Proper,2019-05-24,2019-05-25,0.0001478469051026,0,0,Before,Before,5
Kurunegala Proper,2019-05-25,2019-05-26,5.233601288103446e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-26,2019-05-27,6.244214568722449e-05,0,0,Before,Before,5
Kurunegala Proper,2019-05-27,2019-05-28,0.0001554720535695,0,0,Before,Before,5
Kurunegala Proper,2019-05-28,2019-05-29,0.0001478338478629,0,0,Before,Before,5
Kurunegala Proper,2019-05-29,2019-05-30,0.0002594716110907,0,0,Before,Before,5
Kurunegala Proper,2019-05-30,2019-05-31,0.0001839537987904,0,0,Before,Before,5
Kurunegala Proper,2019-05-31,2019-06-01,0.0001362219972734,0,0,Before,Before,5
Kurunegala Proper,2019-06-01,2019-06-02,0.00029028932252,0,0,Before,Before,6
Kurunegala Proper,2019-06-02,2019-06-03,8.689925325647776e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-03,2019-06-04,5.326767952292086e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-04,2019-06-05,0.0001423188457,0,0,Before,Before,6
Kurunegala Proper,2019-06-05,2019-06-06,0.0001831308562142,0,0,Before,Before,6
Kurunegala Proper,2019-06-06,2019-06-07,0.0001107527266757,0,0,Before,Before,6
Kurunegala Proper,2019-06-07,2019-06-08,0.0001289935772677,0,0,Before,Before,6
Kurunegala Proper,2019-06-08,2019-06-09,0.0001016282390748,0,0,Before,Before,6
Kurunegala Proper,2019-06-09,2019-06-10,0.0001031225757099,0,0,Before,Before,6
Kurunegala Proper,2019-06-10,2019-06-11,7.052022641624787e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-11,2019-06-12,0.000108906755473,0,0,Before,Before,6
Kurunegala Proper,2019-06-12,2019-06-13,7.641586794332751e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-13,2019-06-14,9.911230747740838e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-14,2019-06-15,4.476508603528659e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-15,2019-06-16,8.874790674644237e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-16,2019-06-17,0.0001036898047182,0,0,Before,Before,6
Kurunegala Proper,2019-06-17,2019-06-18,6.254904112252405e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-18,2019-06-19,4.044776585398717e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-19,2019-06-20,8.137699574065275e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-20,2019-06-21,6.486313851680483e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-21,2019-06-22,7.596461057098013e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-22,2019-06-23,6.276923714177916e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-23,2019-06-24,3.975250153742814e-06,0,0,Before,Before,6
Kurunegala Proper,2019-06-24,2019-06-25,2.350395803767515e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-25,2019-06-26,6.143640832222758e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-26,2019-06-27,5.766881840670949e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-27,2019-06-28,9.21571666151843e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-28,2019-06-29,6.881439911210648e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-29,2019-06-30,4.0286492569713336e-05,0,0,Before,Before,6
Kurunegala Proper,2019-06-30,2019-07-01,9.635928192938444e-05,0,0,Before,Before,6
Kurunegala Proper,2019-07-01,2019-07-02,0.0001139054980655,0,0,Before,Before,7
Kurunegala Proper,2019-07-02,2019-07-03,-3.141104389214888e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-03,2019-07-04,9.606986007138548e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-04,2019-07-05,0.0001960435483633,0,0,Before,Before,7
Kurunegala Proper,2019-07-05,2019-07-06,0.0001459304130623,0,0,Before,Before,7
Kurunegala Proper,2019-07-06,2019-07-07,0.0001095716652343,0,0,Before,Before,7
Kurunegala Proper,2019-07-07,2019-07-08,8.79497175326613e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-08,2019-07-09,9.495055021976353e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-09,2019-07-10,5.126272274868695e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-10,2019-07-11,8.914442541807938e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-11,2019-07-12,0.0001034305735962,0,0,Before,Before,7
Kurunegala Proper,2019-07-12,2019-07-13,0.0001479718659731,0,0,Before,Before,7
Kurunegala Proper,2019-07-13,2019-07-14,0.000101425033725,0,0,Before,Before,7
Kurunegala Proper,2019-07-14,2019-07-15,0.0001180037843603,0,0,Before,Before,7
Kurunegala Proper,2019-07-15,2019-07-16,0.0001151184701161,0,0,Before,Before,7
Kurunegala Proper,2019-07-16,2019-07-17,6.381705256895567e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-17,2019-07-18,0.0001025431494773,0,0,Before,Before,7
Kurunegala Proper,2019-07-18,2019-07-19,9.711974152924591e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-19,2019-07-20,9.534089528566676e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-20,2019-07-21,0.0001185178480227,0,0,Before,Before,7
Kurunegala Proper,2019-07-21,2019-07-22,6.974881398491561e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-22,2019-07-23,0.0001035816564176,0,0,Before,Before,7
Kurunegala Proper,2019-07-23,2019-07-24,0.0001035816564176,0,0,Before,Before,7
Kurunegala Proper,2019-07-24,2019-07-25,0.0001310857688385,0,0,Before,Before,7
Kurunegala Proper,2019-07-25,2019-07-26,0.000100234653555,0,0,Before,Before,7
Kurunegala Proper,2019-07-26,2019-07-27,0.0002642736307096,0,0,Before,Before,7
Kurunegala Proper,2019-07-27,2019-07-28,0.0001146819336316,0,0,Before,Before,7
Kurunegala Proper,2019-07-28,2019-07-29,5.229923836426428e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-29,2019-07-30,0.0001509563424204,0,0,Before,Before,7
Kurunegala Proper,2019-07-30,2019-07-31,6.217228796589053e-05,0,0,Before,Before,7
Kurunegala Proper,2019-07-31,2019-08-01,0.0002305019175293,0,0,Before,Before,7
Kurunegala Proper,2019-08-01,2019-08-02,0.0001395386754656,0,0,Before,Before,8
Kurunegala Proper,2019-08-02,2019-08-03,0.0001350287343233,0,0,Before,Before,8
Kurunegala Proper,2019-08-03,2019-08-04,7.318949563755295e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-04,2019-08-05,0.0001355912774878,0,0,Before,Before,8
Kurunegala Proper,2019-08-05,2019-08-06,0.000135429056805,0,0,Before,Before,8
Kurunegala Proper,2019-08-06,2019-08-07,0.0001834443391999,0,0,Before,Before,8
Kurunegala Proper,2019-08-07,2019-08-08,0.0001614629767598,0,0,Before,Before,8
Kurunegala Proper,2019-08-08,2019-08-09,0.0001303838484462,0,0,Before,Before,8
Kurunegala Proper,2019-08-09,2019-08-10,9.992599379822794e-06,0,0,Before,Before,8
Kurunegala Proper,2019-08-10,2019-08-11,0.0001274277679828,0,0,Before,Before,8
Kurunegala Proper,2019-08-11,2019-08-12,0.0001244866961782,0,0,Before,Before,8
Kurunegala Proper,2019-08-12,2019-08-13,0.0001875035522971,0,0,Before,Before,8
Kurunegala Proper,2019-08-13,2019-08-14,0.0001272461308896,0,0,Before,Before,8
Kurunegala Proper,2019-08-14,2019-08-15,0.000124756102564,0,0,Before,Before,8
Kurunegala Proper,2019-08-15,2019-08-16,0.000145433951862,0,0,Before,Before,8
Kurunegala Proper,2019-08-16,2019-08-17,9.525990797175922e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-17,2019-08-18,0.0001296933471477,0,0,Before,Before,8
Kurunegala Proper,2019-08-18,2019-08-19,0.0001130942443264,0,0,Before,Before,8
Kurunegala Proper,2019-08-19,2019-08-20,0.0001739739424623,0,0,Before,Before,8
Kurunegala Proper,2019-08-20,2019-08-21,5.130698373615829e-06,0,0,Before,Before,8
Kurunegala Proper,2019-08-21,2019-08-22,0.0001068931249046,0,0,Before,Before,8
Kurunegala Proper,2019-08-22,2019-08-23,0.0001207360571224,0,0,Before,Before,8
Kurunegala Proper,2019-08-23,2019-08-24,0.0001207360571224,0,0,Before,Before,8
Kurunegala Proper,2019-08-24,2019-08-25,0.0001207360571224,0,0,Before,Before,8
Kurunegala Proper,2019-08-25,2019-08-26,-6.727133903549927e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-26,2019-08-27,8.43396440749394e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-27,2019-08-28,0.0001135170721962,0,0,Before,Before,8
Kurunegala Proper,2019-08-28,2019-08-29,-4.308123970986344e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-29,2019-08-30,0.0001104637713985,0,0,Before,Before,8
Kurunegala Proper,2019-08-30,2019-08-31,2.657739671199097e-05,0,0,Before,Before,8
Kurunegala Proper,2019-08-31,2019-09-01,6.707956752554541e-05,0,0,Before,Before,8
Kurunegala Proper,2019-09-01,2019-09-02,8.918204765018657e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-02,2019-09-03,-1.104408623759721e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-03,2019-09-04,3.567789881243288e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-04,2019-09-05,6.655727948340817e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-05,2019-09-06,3.910894110920791e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-06,2019-09-07,3.910894110920791e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-07,2019-09-08,5.719395261656927e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-08,2019-09-09,8.98148777864881e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-09,2019-09-10,0.0001340254792386,0,0,Before,Before,9
Kurunegala Proper,2019-09-10,2019-09-11,0.0001160963242857,0,0,Before,Before,9
Kurunegala Proper,2019-09-11,2019-09-12,7.060920434009904e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-12,2019-09-13,7.611318029361254e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-13,2019-09-14,7.740369640333642e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-14,2019-09-15,7.544063786219473e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-15,2019-09-16,9.273758268215311e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-16,2019-09-17,9.273758268215311e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-17,2019-09-18,9.928265848183936e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-18,2019-09-19,5.674733620253392e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-19,2019-09-20,6.506322566497633e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-20,2019-09-21,9.234944863565966e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-21,2019-09-22,9.24937068696125e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-22,2019-09-23,1.810667997470515e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-23,2019-09-24,5.810273717795698e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-24,2019-09-25,0.0001749232296563,0,0,Before,Before,9
Kurunegala Proper,2019-09-25,2019-09-26,8.146683567362558e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-26,2019-09-27,8.146683567362558e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-27,2019-09-28,3.371025041083115e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-28,2019-09-29,7.88708772586516e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-29,2019-09-30,8.70373120955856e-05,0,0,Before,Before,9
Kurunegala Proper,2019-09-30,2019-10-01,0.0001454748162583,0,0,Before,Before,9
Kurunegala Proper,2019-10-01,2019-10-02,6.443466264349476e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-02,2019-10-03,0.0001077302567442,0,0,Before,Before,10
Kurunegala Proper,2019-10-03,2019-10-04,0.0001273451960596,0,0,Before,Before,10
Kurunegala Proper,2019-10-04,2019-10-05,0.0002009898888507,0,0,Before,Before,10
Kurunegala Proper,2019-10-05,2019-10-06,0.000258893463331,0,0,Before,Before,10
Kurunegala Proper,2019-10-06,2019-10-07,-1.4490360911167954e-07,0,0,Before,Before,10
Kurunegala Proper,2019-10-07,2019-10-08,6.019926816415872e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-08,2019-10-09,6.614159004638946e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-09,2019-10-10,0.0001017636188686,0,0,Before,Before,10
Kurunegala Proper,2019-10-10,2019-10-11,0.0001660576512546,0,0,Before,Before,10
Kurunegala Proper,2019-10-11,2019-10-12,0.0001144161476952,0,0,Before,Before,10
Kurunegala Proper,2019-10-12,2019-10-13,-8.908489610261065e-06,0,0,Before,Before,10
Kurunegala Proper,2019-10-13,2019-10-14,0.0001017157006683,0,0,Before,Before,10
Kurunegala Proper,2019-10-14,2019-10-15,0.0001060791429448,0,0,Before,Before,10
Kurunegala Proper,2019-10-15,2019-10-16,0.0002140748191416,0,0,Before,Before,10
Kurunegala Proper,2019-10-16,2019-10-17,0.0001165146049382,0,0,Before,Before,10
Kurunegala Proper,2019-10-17,2019-10-18,7.891319694176466e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-18,2019-10-19,0.0002509312842807,0,0,Before,Before,10
Kurunegala Proper,2019-10-19,2019-10-20,0.0001150280091147,0,0,Before,Before,10
Kurunegala Proper,2019-10-20,2019-10-21,0.0001218816017335,0,0,Before,Before,10
Kurunegala Proper,2019-10-21,2019-10-22,0.0001298444605459,0,0,Before,Before,10
Kurunegala Proper,2019-10-22,2019-10-23,0.0001345246008255,0,0,Before,Before,10
Kurunegala Proper,2019-10-23,2019-10-24,0.0001282179907397,0,0,Before,Before,10
Kurunegala Proper,2019-10-24,2019-10-25,0.0001282179907397,0,0,Before,Before,10
Kurunegala Proper,2019-10-25,2019-10-26,-3.1219205748626694e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-26,2019-10-27,0.000123755847512,0,0,Before,Before,10
Kurunegala Proper,2019-10-27,2019-10-28,0.0001281750236538,0,0,Before,Before,10
Kurunegala Proper,2019-10-28,2019-10-29,9.954175849127932e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-29,2019-10-30,9.954175849127932e-05,0,0,Before,Before,10
Kurunegala Proper,2019-10-30,2019-10-31,0.000109856039266,0,0,Before,Before,10
Kurunegala Proper,2019-10-31,2019-11-01,0.0001063504532794,0,0,Before,Before,10
Kurunegala Proper,2019-11-01,2019-11-02,0.0001774768347211,0,0,Before,Before,11
Kurunegala Proper,2019-11-02,2019-11-03,0.0001886189110071,0,0,Before,Before,11
Kurunegala Proper,2019-11-03,2019-11-04,-7.817408913979307e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-04,2019-11-05,0.0001277877985303,0,0,Before,Before,11
Kurunegala Proper,2019-11-05,2019-11-06,0.0001843718009165,0,0,Before,Before,11
Kurunegala Proper,2019-11-06,2019-11-07,0.0002056428348669,0,0,Before,Before,11
Kurunegala Proper,2019-11-07,2019-11-08,0.0001941913470078,0,0,Before,Before,11
Kurunegala Proper,2019-11-08,2019-11-09,7.824492713224594e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-09,2019-11-10,8.715247531654315e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-10,2019-11-11,0.0002539444945964,0,0,Before,Before,11
Kurunegala Proper,2019-11-11,2019-11-12,0.0002041940019707,0,0,Before,Before,11
Kurunegala Proper,2019-11-12,2019-11-13,0.0002165750668733,0,0,Before,Before,11
Kurunegala Proper,2019-11-13,2019-11-14,6.125360635138347e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-14,2019-11-15,6.395247983865537e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-15,2019-11-16,8.065719083391174e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-16,2019-11-17,0.0001464973353528,0,0,Before,Before,11
Kurunegala Proper,2019-11-17,2019-11-18,8.94978263108342e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-18,2019-11-19,0.000156017211736,0,0,Before,Before,11
Kurunegala Proper,2019-11-19,2019-11-20,0.0001896863889985,0,0,Before,Before,11
Kurunegala Proper,2019-11-20,2019-11-21,3.38817601245183e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-21,2019-11-22,6.691197564337526e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-22,2019-11-23,0.0001287792730252,0,0,Before,Before,11
Kurunegala Proper,2019-11-23,2019-11-24,0.0001162627508681,0,0,Before,Before,11
Kurunegala Proper,2019-11-24,2019-11-25,0.0001064926118567,0,0,Before,Before,11
Kurunegala Proper,2019-11-25,2019-11-26,9.27323049796473e-05,0,0,Before,Before,11
Kurunegala Proper,2019-11-26,2019-11-27,0.0001221743195979,0,0,Before,Before,11
